image_name,face_width,face_height,anger,contempt,disgust,fear,happiness,neutral,sadness,surprise,is_tongue_out,is_duck_face,face_cent_x,face_cent_y
10004355_258177644354922_2102344771_a,99,99,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1,172.5,104.5
10004355_278304745671185_1633939060_a,119,119,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1,152.5,106.5
10004355_387102338095102_466542031_a,116,116,0.003,0.021,0.002,0.0,0.023,0.938,0.012,0.001,-1,1,148.0,127.0
10004355_663028890399545_1824790464_a,118,118,0.0,0.0,0.0,0.0,0.0,0.9990000000000001,0.0,0.0,-1,-1,163.0,128.0
10004359_1465079340391055_1846708183_a,59,59,0.0,0.005,0.0,0.0,0.003,0.99,0.0,0.002,-1,-1,147.5,93.5
10004359_228520790680414_1443430868_a,127,127,0.0,0.0,0.0,0.0,0.0,0.996,0.004,0.0,-1,-1,143.5,93.5
10004359_774529239231804_1872485062_a,90,90,0.0,0.0,0.0,0.0,0.0,0.998,0.002,0.0,-1,-1,91.0,80.0
10005122_1396134707331092_1800513517_a,111,111,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1,139.5,114.5
10005122_1438028383106801_355178876_a,124,124,0.0,0.001,0.0,0.0,0.0,0.9990000000000001,0.0,0.0,-1,-1,170.0,147.0
10005122_227641257430248_1139747434_a,141,141,0.001,0.0,0.0,0.0,0.0,0.992,0.006999999999999999,0.0,-1,-1,187.5,123.5
10005122_233927886814948_1311463748_a,98,98,0.231,0.561,0.073,0.003,0.004,0.096,0.001,0.031,-1,-1,89.0,119.0
10005122_266521813521821_2035750084_a,176,189,0.0,0.01,0.0,0.0,0.08,0.91,0.0,0.0,-1,-1,88.0,190.5
10005122_303575999794141_433877545_a,164,164,0.001,0.0,0.0,0.001,0.002,0.871,0.11800000000000001,0.006,-1,-1,197.0,186.0
10005122_308626535952651_1478497328_a,85,85,0.0,0.0,0.0,0.0,0.0,0.9990000000000001,0.0,0.0,-1,-1,206.5,137.5
10005122_617934451618017_1361142371_a,99,99,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1,154.5,121.5
10005122_782632211762006_1897726570_a,150,150,0.009000000000000001,0.161,0.006,0.001,0.002,0.613,0.207,0.001,-1,-1,119.0,140.0
10005125_1410354932564110_298290175_a,150,150,0.001,0.035,0.0,0.0,0.005,0.9540000000000001,0.004,0.001,-1,-1,146.0,177.0
10005125_1437735753140556_762093489_a,119,119,0.0,0.0,0.0,0.0,0.0,0.992,0.008,0.0,-1,-1,127.5,145.5
10005125_1443683699210016_176760779_a,223,223,0.0,0.0,0.0,0.0,0.9790000000000001,0.02,0.0,0.001,-1,-1,158.5,112.5
10005125_268433416668148_434265046_a,130,130,0.0,0.001,0.0,0.0,0.001,0.9309999999999999,0.068,0.0,-1,-1,159.0,172.0
10005125_285474261612360_640159881_a,164,164,0.0,0.0,0.0,0.0,0.14800000000000002,0.665,0.0,0.18600000000000003,-1,-1,138.0,115.0
10005143_1422637234660840_927083382_a,160,160,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1,141.0,97.0
10005143_1465353193698631_977596644_a,154,154,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1,157.0,149.0
10005143_1465851013646600_1401508853_a,101,101,0.0,0.005,0.0,0.0,0.547,0.447,0.0,0.0,-1,-1,142.5,168.5
10005143_1488242201397287_1490804125_a,92,92,0.0,0.40299999999999997,0.0,0.0,0.506,0.091,0.0,0.0,-1,-1,177.0,98.0
10005143_308552892632419_893292467_a,129,129,0.0,0.0,0.0,0.001,0.0,0.183,0.0,0.816,-1,-1,213.5,120.5
10005143_493870457402961_983540930_a,91,91,0.0,0.002,0.0,0.0,0.001,0.996,0.0,0.0,-1,-1,194.5,126.5
10005143_521294787980338_775962114_a,88,88,0.011000000000000001,0.013999999999999999,0.001,0.01,0.001,0.722,0.004,0.237,-1,1,174.0,129.0
10005143_531886606931875_1595162202_a,86,86,0.0,0.002,0.0,0.0,0.35100000000000003,0.6459999999999999,0.0,0.0,-1,-1,133.0,113.0
10005143_615932978485824_2101417213_a,105,105,0.0,0.049,0.0,0.0,0.762,0.188,0.0,0.0,-1,-1,228.5,112.5
10005143_659368424100806_382895040_a,161,161,0.0,0.001,0.0,0.0,0.0,0.99,0.009000000000000001,0.001,-1,-1,149.5,133.5
10005143_722283521128098_1158326162_a,128,128,0.0,0.0,0.0,0.0,0.991,0.003,0.0,0.006,-1,-1,84.0,94.0
10005143_765656290125263_876645843_a,242,242,0.0,0.001,0.0,0.0,0.0,0.995,0.003,0.0,-1,1,163.0,174.0
10005143_820831717944487_1088672596_a,134,134,0.0,0.001,0.0,0.0,0.001,0.995,0.001,0.002,-1,-1,143.0,117.0
10005157_548702458578409_531969636_a,170,170,0.0,0.004,0.0,0.0,0.096,0.898,0.002,0.0,-1,-1,137.0,126.0
10005159_483211831806093_388445855_a,128,128,0.0,0.002,0.0,0.0,0.493,0.505,0.001,0.0,-1,-1,178.0,124.0
10005164_1410263069242180_527948224_a,125,125,0.0,0.001,0.0,0.0,0.5710000000000001,0.429,0.0,0.0,-1,-1,208.5,115.5
10005164_1422788204643236_636246769_a,128,128,0.0,0.068,0.0,0.0,0.41100000000000003,0.521,0.0,0.0,-1,-1,161.0,153.0
10005164_272236402953781_2022552950_a,142,142,0.0,0.0,0.0,0.0,0.9990000000000001,0.0,0.0,0.001,-1,-1,148.0,99.0
10005164_539161696202289_1966610266_a,97,97,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1,113.5,98.5
10005164_574177642689142_721590738_a,113,113,0.0,0.004,0.0,0.001,0.0,0.765,0.22899999999999998,0.001,-1,-1,132.5,106.5
10005164_625324407542150_637289880_a,182,182,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1,129.0,158.0
10005164_628022393947013_357411797_a,152,152,0.0,0.006,0.0,0.0,0.639,0.354,0.0,0.0,-1,-1,166.0,142.0
10005164_676668535727424_568038405_a,125,125,0.0,0.0,0.0,0.0,0.998,0.001,0.0,0.001,-1,-1,187.5,106.5
10005164_820259014670353_246364455_a,106,106,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1,146.0,95.0
10005171_519459898162826_1571229658_a,206,208,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1,103.0,165.0
10005172_616607715098367_909378264_a,141,141,0.0,0.001,0.0,0.0,0.0,0.998,0.001,0.0,-1,-1,92.5,77.5
10005183_1423323397918955_1099492478_a,130,130,0.11599999999999999,0.0,0.8740000000000001,0.0,0.0,0.0,0.011000000000000001,0.0,1,-1,138.0,151.0
10005183_1437353183173985_1302267214_a,107,107,0.0,0.001,0.0,0.0,0.299,0.7,0.0,0.0,-1,-1,155.5,123.5
10005183_268401873332019_1094583786_a,150,150,0.0,0.012,0.0,0.0,0.975,0.012,0.0,0.001,-1,-1,209.0,152.0
10005183_632977560128240_1515826430_a,156,156,0.0,0.0,0.0,0.0,0.0,0.7659999999999999,0.23399999999999999,0.0,-1,-1,163.0,148.0
10005183_687146451345332_1158888500_a,133,133,0.0,0.003,0.0,0.0,0.005,0.985,0.006999999999999999,0.0,1,-1,169.5,135.5
10005184_1420502624871648_1447194083_a,113,113,0.0,0.0,0.0,0.0,0.551,0.449,0.0,0.0,-1,-1,161.5,129.5
10005197_1581237868767077_1087280684_a,100,100,0.0,0.002,0.0,0.0,0.017,0.9790000000000001,0.002,0.001,-1,-1,168.0,87.0
10005197_488708614564059_676222329_a,219,219,0.002,0.004,0.0,0.001,0.003,0.981,0.006999999999999999,0.002,1,-1,148.5,156.5
10005201_1425762351008902_1850003890_a,106,106,0.0,0.003,0.0,0.0,0.851,0.146,0.0,0.0,-1,-1,172.0,124.0
10005201_221800534681576_1455936968_a,85,85,0.0,0.0,0.0,0.0,0.0,0.9940000000000001,0.001,0.005,-1,-1,84.5,112.5
10005201_276581159170012_727687921_a,123,123,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1,149.5,117.5
10005201_283996365111190_292093192_a,201,201,0.0,0.001,0.0,0.0,0.0,0.99,0.008,0.0,-1,1,123.5,154.5
10005201_300389940115764_586650694_a,101,101,0.2,0.002,0.773,0.0,0.001,0.021,0.003,0.0,1,-1,156.5,129.5
10005201_379941548811897_163148489_a,153,153,0.0,0.0,0.0,0.0,0.0,0.9990000000000001,0.0,0.0,-1,-1,156.5,107.5
10005201_554597471320698_1213918815_a,121,121,0.001,0.006999999999999999,0.0,0.0,0.305,0.684,0.002,0.001,-1,-1,135.5,91.5
10005201_667866169953413_1566028112_a,157,157,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1,146.5,168.5
10005204_258628724309811_507776727_a,134,134,0.0,0.001,0.0,0.0,0.963,0.036000000000000004,0.0,0.0,-1,-1,188.0,121.0
10005211_647697288616819_1711678009_a,102,102,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1,86.0,84.0
10005217_272721976227962_1083242026_a,199,193,0.003,0.053,0.0,0.0,0.009000000000000001,0.924,0.004,0.006,-1,-1,188.5,208.5
10005217_294469994043749_1000334218_a,142,142,0.001,0.001,0.0,0.0,0.003,0.986,0.002,0.006,-1,1,117.0,172.0
10005217_559338120848475_313149706_a,133,133,0.0,0.0,0.0,0.0,0.0,0.986,0.012,0.002,-1,-1,149.5,161.5
10005217_615034188580428_581714143_a,182,182,0.0,0.002,0.0,0.0,0.875,0.122,0.0,0.0,-1,-1,106.0,200.0
10005217_861643157194410_976814953_a,92,92,0.0,0.03,0.0,0.0,0.948,0.021,0.0,0.0,-1,-1,208.0,130.0
10005221_241318066055739_1925895136_a,138,138,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1,159.0,78.0
10005221_271228919718581_1871513120_a,167,167,0.0,0.006,0.0,0.0,0.033,0.96,0.0,0.001,-1,-1,174.5,120.5
10005221_286478991517586_1043998171_a,115,115,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1,135.5,107.5
10005221_612543792161493_1182225855_a,52,52,0.7240000000000001,0.005,0.054000000000000006,0.004,0.201,0.011000000000000001,0.001,0.001,-1,-1,73.0,246.0
10005221_626385480780503_955934243_a,105,105,0.0,0.0,0.0,0.0,0.998,0.002,0.0,0.0,-1,-1,224.5,166.5
10005221_684907778237775_1577085461_a,125,125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1,139.5,123.5
10005229_1422097408047984_1992845303_a,120,120,0.0,0.001,0.0,0.0,0.001,0.998,0.0,0.0,-1,1,143.0,89.0
10005229_1438325909744408_584184580_a,182,182,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1,151.0,126.0
10005229_1470515059832902_43990616_a,121,121,0.0,0.0,0.0,0.0,0.982,0.018000000000000002,0.0,0.0,-1,-1,186.5,192.5
10005229_498368546952893_2023626328_a,179,179,0.0,0.005,0.0,0.0,0.018000000000000002,0.976,0.0,0.0,-1,-1,141.5,151.5
10005229_554419321342950_2071940596_a,145,145,0.0,0.001,0.0,0.0,0.33899999999999997,0.659,0.0,0.0,-1,-1,127.5,161.5
10005229_620983734617872_1701170233_a,163,163,0.0,0.003,0.0,0.0,0.03,0.966,0.0,0.001,-1,-1,144.5,190.5
10005229_640910505957983_945390452_a,181,181,0.0,0.001,0.0,0.0,0.22399999999999998,0.773,0.002,0.0,-1,-1,170.5,197.5
10005229_657450304308642_74793745_a,151,151,0.0,0.001,0.0,0.0,0.048,0.951,0.0,0.0,-1,-1,150.5,182.5
10005229_809716855723010_18931520_a,111,111,0.02,0.888,0.015,0.0,0.0,0.076,0.001,0.0,-1,-1,137.5,103.5
10005231_704550962930080_647058857_a,82,82,0.0,0.0,0.0,0.0,0.001,0.998,0.0,0.0,-1,-1,175.0,113.0
10005231_855300407829097_316885290_a,102,102,0.0,0.001,0.0,0.0,0.0,0.996,0.002,0.001,-1,-1,163.0,102.0
10005236_1439124729662478_435743857_a,136,136,0.0,0.0,0.0,0.0,0.0,0.988,0.01,0.002,-1,1,151.0,162.0
10005236_1486487188231720_813309448_a,128,128,0.0,0.002,0.0,0.0,0.718,0.28,0.0,0.0,-1,-1,169.0,151.0
10005236_213902808820007_368794080_a,157,157,0.0,0.001,0.0,0.013000000000000001,0.965,0.0,0.02,0.001,-1,-1,136.5,179.5
10005236_254896624683474_1756883303_a,82,82,0.0,0.0,0.0,0.0,0.985,0.015,0.0,0.0,-1,-1,144.0,74.0
10005236_258237007681233_622032079_a,126,126,0.266,0.004,0.001,0.005,0.0,0.659,0.005,0.059000000000000004,-1,1,134.0,101.0
10005236_621010321307417_2059549645_a,112,112,0.0,0.006999999999999999,0.0,0.0,0.002,0.986,0.004,0.001,-1,1,158.0,141.0
10005236_733058183412484_1375678739_a,135,135,0.0,0.001,0.0,0.0,0.805,0.193,0.0,0.0,-1,-1,142.5,138.5
10005244_1411760255755473_1798699521_a,162,162,0.0,0.0,0.0,0.0,0.0,0.996,0.0,0.004,-1,-1,200.0,182.0
10005244_1442806362628601_1678953764_a,96,96,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1,145.0,80.0
10005244_1526240870936200_1645301256_a,158,158,0.0,0.01,0.0,0.0,0.866,0.12300000000000001,0.0,0.0,-1,-1,127.0,106.0
10005244_247849902066716_1821777979_a,91,102,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1,45.5,85.0
10005244_304139749738662_714927281_a,102,102,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1,-1,152.0,150.0
10005251_499306363514717_88192877_a,107,107,0.0,0.18899999999999997,0.0,0.0,0.20199999999999999,0.604,0.004,0.0,-1,-1,153.5,127.5
10005259_368227043316263_495949669_a,108,108,0.0,0.0,0.0,0.0,0.915,0.085,0.0,0.0,-1,-1,91.0,112.0
10005259_685884108145428_83909602_a,170,170,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1,-1,154.0,143.0
10005259_803519329665685_184914475_a,169,179,0.0,0.0,0.0,0.001,0.0,0.9520000000000001,0.011000000000000001,0.035,-1,1,84.5,159.5
10005266_1435821456660889_1680688678_a,142,142,0.009000000000000001,0.001,0.0,0.0,0.002,0.9840000000000001,0.004,0.0,-1,-1,75.0,195.0
10005266_492060980906221_1259687928_a,101,101,0.002,0.9890000000000001,0.0,0.0,0.0,0.004,0.004,0.0,-1,1,162.5,151.5
10005266_531810366937353_1778885790_a,145,145,0.0,0.002,0.0,0.0,0.001,0.9890000000000001,0.006999999999999999,0.0,-1,-1,133.5,140.5
10005266_537166263051040_1861560075_a,110,110,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1,147.0,114.0
10005266_549867345127046_207801906_a,184,184,0.0,0.0,0.0,0.0,0.995,0.005,0.0,0.0,-1,-1,178.0,158.0
10005266_614168042010367_1236693451_a,131,131,0.0,0.35100000000000003,0.0,0.0,0.021,0.615,0.001,0.012,-1,1,112.5,192.5
10005266_703294239693909_1078518964_a,120,120,0.0,0.0,0.0,0.0,0.9990000000000001,0.0,0.0,0.0,-1,-1,163.0,148.0
10005277_1384722828433987_1201640177_a,146,146,0.0,0.001,0.0,0.0,0.0,0.995,0.002,0.001,-1,-1,180.0,168.0
10005277_1424089114511966_350965405_a,99,99,0.0,0.006999999999999999,0.0,0.0,0.445,0.544,0.002,0.001,-1,-1,176.5,166.5
10005277_1466072920293197_995761095_a,240,240,0.003,0.013000000000000001,0.001,0.001,0.018000000000000002,0.945,0.01,0.009000000000000001,-1,1,155.0,161.0
10005277_237269179810947_337427612_a,137,137,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1,161.5,150.5
10005277_308140899339019_1987335206_a,133,133,0.0,0.0,0.0,0.0,0.9990000000000001,0.0,0.0,0.0,-1,-1,126.5,109.5
10005277_597411746994029_335473817_a,101,101,0.0,0.0,0.0,0.0,0.0,0.995,0.004,0.0,-1,-1,159.5,102.5
10005277_608357522591539_685808398_a,140,140,0.0,0.002,0.0,0.0,0.856,0.142,0.0,0.0,-1,-1,152.0,161.0
10005288_211895195687316_326366781_a,114,114,0.0,0.0,0.0,0.0,0.991,0.0,0.0,0.009000000000000001,-1,-1,129.0,111.0
10005288_279235558912495_1044175251_a,131,131,0.0,0.69,0.002,0.0,0.308,0.001,0.0,0.0,1,-1,181.5,102.5
10005288_306646099487369_1138637209_a,147,147,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,-1,149.5,138.5
10005288_607227296039991_2011412764_a,99,99,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1,151.5,116.5
10005288_653350464702130_1334903684_a,134,134,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1,230.0,92.0
10005300_276677355826249_552689589_a,152,152,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1,157.0,165.0
10005300_280036768826680_1079914887_a,174,174,0.0,0.0,0.0,0.0,0.9990000000000001,0.001,0.0,0.0,-1,-1,162.0,153.0
10005300_455594614572558_1556989757_a,126,126,0.0,0.005,0.0,0.0,0.002,0.988,0.001,0.004,-1,1,224.0,68.0
10005312_1411049799161768_1167490277_a,121,121,0.0,0.033,0.0,0.0,0.005,0.961,0.001,0.0,-1,-1,161.5,130.5
10005312_1470650543166919_2023516157_a,125,125,0.015,0.01,0.08900000000000001,0.037000000000000005,0.624,0.11900000000000001,0.034,0.07200000000000001,-1,-1,147.5,109.5
10005312_227027720826957_2107697900_a,121,121,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1,153.5,136.5
10005312_272865252874883_1180466242_a,119,119,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1,127.5,76.5
10005312_731811583517155_1572019224_a,125,125,0.001,0.021,0.001,0.0,0.087,0.889,0.0,0.0,-1,-1,162.5,119.5
10005320_623599311056226_1595531160_a,134,134,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1,171.0,131.0
10005324_1421620014763591_61807373_a,146,146,0.003,0.002,0.0,0.0,0.0,0.993,0.001,0.0,-1,-1,171.0,147.0
10005324_591644017599263_575453324_a,190,190,0.0,0.106,0.0,0.0,0.868,0.025,0.0,0.0,-1,-1,126.0,185.0
10005334_1486376614914692_283393787_a,138,138,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1,162.0,148.0
10005334_275962849247618_1889115376_a,168,168,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1,210.0,90.0
10005340_803352713026780_1343794771_a,104,104,0.0,0.003,0.0,0.0,0.919,0.078,0.0,0.0,-1,-1,93.0,86.0
10005353_777473515598017_828825865_a,90,90,0.49200000000000005,0.008,0.14,0.012,0.08900000000000001,0.087,0.171,0.002,-1,-1,149.0,128.0
10005433_1405701349702628_78701312_a,162,162,0.0,0.001,0.0,0.0,0.0,0.603,0.001,0.395,-1,-1,131.0,155.0
10005433_1479577485590708_1297948974_a,110,110,0.0,0.001,0.0,0.0,0.9209999999999999,0.077,0.0,0.0,-1,-1,156.0,141.0
10005436_646879882049165_1902467547_a,126,126,0.0,0.0,0.0,0.0,0.993,0.006,0.0,0.0,-1,-1,169.0,203.0
10005438_226061774257198_1207021903_a,106,106,0.0,0.002,0.0,0.0,0.002,0.983,0.012,0.0,-1,-1,207.0,168.0
10005438_234373516761375_268892931_a,138,138,0.0,0.0,0.0,0.0,0.0,0.7909999999999999,0.209,0.0,-1,-1,224.0,151.0
10005438_304076483076712_1919737980_a,148,148,0.0,0.0,0.0,0.0,0.021,0.9790000000000001,0.0,0.0,-1,-1,131.0,118.0
10005445_1486753464886818_683327496_a,102,102,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1,135.0,94.0
10005445_851978394829257_1125583471_a,119,119,0.0,0.006,0.0,0.0,0.0,0.97,0.001,0.022000000000000002,-1,-1,175.5,115.5
10005452_1400460290229042_866487224_a,120,120,0.0,0.002,0.0,0.0,0.0,0.978,0.019,0.001,-1,-1,211.0,162.0
10005452_680018922058963_2038589746_a,112,112,0.0,0.03,0.0,0.0,0.599,0.368,0.002,0.0,-1,-1,121.0,169.0
10005452_692348517487877_551703904_a,144,144,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1,133.0,173.0
10005454_835399756474316_1986564735_a,78,78,0.005,0.001,0.0,0.001,0.0,0.9470000000000001,0.0,0.046,-1,-1,186.0,85.0
10005457_1409537082645370_1357657755_a,158,158,0.0,0.022000000000000002,0.0,0.0,0.005,0.948,0.025,0.0,-1,1,98.0,147.0
10005457_251701411679939_1311021421_a,102,102,0.0,0.002,0.0,0.0,0.8959999999999999,0.1,0.001,0.0,-1,-1,60.0,151.0
10005462_376592652480847_1925327976_a,108,108,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1,159.0,126.0
10005462_673024336078528_890546909_a,109,109,0.0,0.486,0.0,0.0,0.001,0.49,0.022000000000000002,0.0,-1,-1,152.5,115.5
10005466_221698748028282_1697726157_a,195,183,0.0,0.0,0.0,0.0,0.0,0.9990000000000001,0.001,0.0,-1,-1,139.5,213.5
10005477_137357376434451_472591562_a,129,129,0.0,0.002,0.0,0.0,0.018000000000000002,0.98,0.0,0.0,-1,-1,199.5,156.5
10005480_1435678320012090_1779331518_a,106,106,0.0,0.162,0.0,0.0,0.042,0.794,0.001,0.001,-1,1,153.0,150.0
10005480_228114504062863_1275411700_a,136,136,0.0,0.001,0.0,0.0,0.953,0.046,0.0,0.0,-1,-1,72.0,154.0
10005483_1489139417973768_44504480_a,96,96,0.0,0.0,0.0,0.0,0.804,0.196,0.0,0.0,-1,-1,165.0,115.0
10005483_523043437813561_1515252067_a,106,106,0.0,0.0,0.0,0.0,0.001,0.9990000000000001,0.0,0.0,-1,-1,155.0,105.0
10005484_1488938397996111_1826813739_a,140,140,0.0,0.013999999999999999,0.0,0.0,0.6659999999999999,0.317,0.001,0.001,-1,-1,168.0,146.0
10005489_239923412880344_336974743_a,186,186,0.0,0.006,0.0,0.0,0.6579999999999999,0.336,0.0,0.0,-1,-1,180.0,157.0
10005490_436539536492571_90059023_a,183,183,0.0,0.0,0.0,0.0,0.0,0.991,0.009000000000000001,0.0,-1,-1,128.5,196.5
10005490_840997762583671_1263017621_a,90,90,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1,141.0,159.0
10005491_1412482522349653_833371627_a,203,203,0.035,0.0,0.0,0.0,0.0,0.0,0.0,0.9640000000000001,-1,1,159.5,151.5
10005491_369947796477492_1209070040_a,103,103,0.0,0.0,0.0,0.0,0.983,0.016,0.0,0.0,-1,-1,192.5,87.5
10005491_495870817191450_81143121_a,140,140,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1,160.0,199.0
10005506_1399748306968409_778857002_a,103,103,0.0,0.001,0.0,0.0,0.0,0.9590000000000001,0.001,0.039,-1,1,157.5,129.5
10005506_807895102557364_639467276_a,144,144,0.0,0.0,0.0,0.0,0.9990000000000001,0.0,0.0,0.001,-1,-1,205.0,131.0
10005507_226274507562652_676050753_a,148,148,0.0,0.04,0.0,0.0,0.004,0.743,0.213,0.0,-1,-1,168.0,176.0
10005507_235163946673001_2054469080_a,134,134,0.0,0.005,0.0,0.001,0.003,0.008,0.983,0.0,-1,-1,167.0,129.0
10005507_751882324844943_1002327732_a,132,132,0.0,0.054000000000000006,0.0,0.0,0.836,0.10800000000000001,0.0,0.001,-1,-1,117.0,148.0
10005508_488252394631364_894668138_a,191,191,0.0,0.0,0.0,0.0,0.0,0.9990000000000001,0.0,0.0,-1,-1,167.5,149.5
10005509_694176230620502_1680439652_a,93,93,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1,106.5,100.5
10005509_739020332785812_311059349_a,92,92,0.0,0.129,0.0,0.0,0.22899999999999998,0.642,0.0,0.0,-1,-1,134.0,109.0
10005513_694257463950694_634281478_a,142,131,0.012,0.003,0.0,0.0,0.001,0.9620000000000001,0.021,0.0,-1,-1,139.0,239.5
10005526_1410326312568835_517805917_a,283,260,0.0,0.306,0.0,0.0,0.556,0.133,0.002,0.003,-1,-1,141.5,130.0
10005526_1483727101842728_1334735458_a,141,141,0.0,0.036000000000000004,0.0,0.0,0.21,0.747,0.002,0.004,-1,1,190.5,106.5
10005526_481058805355156_1738757258_a,145,145,0.0,0.0,0.0,0.0,0.002,0.996,0.001,0.0,-1,-1,127.5,147.5
10005527_226602887529025_524655570_a,108,108,0.0,0.105,0.0,0.0,0.10300000000000001,0.79,0.001,0.0,-1,-1,166.0,122.0
10005527_227772190751129_1187016904_a,168,168,0.0,0.0,0.0,0.0,0.0,0.044000000000000004,0.0,0.956,-1,-1,140.0,165.0
10005528_751398744884105_1394887476_a,163,163,0.0,0.0,0.0,0.0,0.0,0.995,0.005,0.0,-1,-1,142.5,159.5
10005529_1423598904559421_520585726_a,131,131,0.002,0.013999999999999999,0.0,0.0,0.0,0.978,0.006,0.0,-1,-1,154.5,173.5
10005529_329474850540654_2028864972_a,108,108,0.0,0.001,0.0,0.0,0.265,0.732,0.001,0.0,-1,-1,176.0,133.0
10005530_1416104905316239_1147083012_a,127,127,0.0,0.003,0.0,0.002,0.001,0.83,0.028999999999999998,0.136,-1,1,186.5,132.5
10005535_222717514592064_1726054910_a,125,125,0.0,0.001,0.0,0.0,0.9940000000000001,0.005,0.0,0.0,-1,-1,134.5,128.5
10005546_1405587996379355_369921690_a,130,130,0.385,0.18,0.001,0.0,0.0,0.431,0.0,0.001,-1,-1,192.0,128.0
10005546_633365193379737_533706138_a,100,100,0.0,0.0,0.0,0.0,0.993,0.006999999999999999,0.0,0.0,-1,-1,166.0,158.0
10005547_1407971072806007_734305607_a,113,113,0.0,0.001,0.0,0.0,0.002,0.051,0.0,0.9470000000000001,-1,-1,146.5,122.5
10005547_1419483034972956_799647330_a,124,124,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1,156.0,158.0
10005547_244287585773076_873463760_a,144,144,0.003,0.006,0.01,0.012,0.001,0.652,0.087,0.22899999999999998,-1,-1,126.0,120.0
10005547_428302063972901_199108844_a,159,159,0.0,0.0,0.0,0.0,0.9990000000000001,0.0,0.0,0.0,-1,-1,132.5,123.5
10005547_618437391559251_697373218_a,139,139,0.0,0.0,0.0,0.001,0.0,0.28300000000000003,0.003,0.711,-1,-1,80.5,153.5
10005548_1400942336846914_1131876836_a,156,156,0.0,0.0,0.0,0.0,0.997,0.0,0.002,0.0,-1,-1,169.0,81.0
10005548_1442750295967671_832454213_a,152,152,0.0,0.0,0.0,0.0,0.0,0.9890000000000001,0.001,0.01,-1,1,191.0,158.0
10005549_543828089064921_20844360_a,87,87,0.0,0.001,0.0,0.0,0.239,0.759,0.0,0.0,-1,-1,148.5,146.5
10005549_652944871445772_2038050315_a,123,123,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1,155.5,196.5
10005549_741903079194669_313147134_a,145,145,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1,177.5,156.5
10005549_799254360098860_903219227_a,74,74,0.0,0.008,0.0,0.0,0.992,0.0,0.0,0.0,-1,-1,134.0,197.0
10005550_637076156365982_1586665462_a,112,112,0.0,0.004,0.0,0.0,0.0,0.995,0.0,0.0,-1,-1,141.0,110.0
10005553_1479077412306698_15727583_a,124,124,0.0,0.006999999999999999,0.0,0.0,0.001,0.9790000000000001,0.005,0.008,-1,-1,136.0,137.0
10005553_292661650897985_1262124005_a,133,133,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,-1,190.5,104.5
